time,robot_x,robot_y,robot_z,yaw,mode,obstacle_type,obstacle_x,obstacle_y,obstacle_z,obstacle_sx,obstacle_sy,obstacle_sz,target_x,target_y,target_z
77.824,3.85961292814202,-5.982380495746504,0.5751129266375772,-2.4519016732752985,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
78.336,3.511970119687801,-6.315128540369973,0.5752061847607688,-2.4804801796408595,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
78.848,3.149285808891735,-6.637940576995121,0.5752769088595935,-2.495535193663722,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
79.36,2.77537365807558,-6.952135498826385,0.5752099832391241,-2.499434789562906,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
79.872,2.3938541611364483,-7.260111651514653,0.5752107564593286,-2.4951439565432003,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
80.384,2.011789950590626,-7.561598655676948,0.5751818531172277,-2.486102354485698,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
80.896,1.6585504598912064,-7.838214192279033,0.5751547273150359,-2.4761698407021537,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
81.408,1.3549541638586626,-8.076029928876778,0.5752591661179843,-2.4680666115634895,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
81.92,1.1051227076800514,-8.272403930426265,0.5751784065187107,-2.462706973931204,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
82.432,0.904954525548606,-8.430405213211895,0.575108963678678,-2.4592399381385466,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
82.944,0.7472090413701274,-8.55543683190421,0.575229996609578,-2.45578596980571,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
83.456,0.6241069592286457,-8.65341175435126,0.5752659727618283,-2.4513837055506595,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
83.968,0.5290068234376663,-8.729414837829616,0.5751473786806995,-2.446229731151466,ARRIVED,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
84.48,0.4621300244837043,-8.78290288280469,0.5751314395826711,-2.4421284728936197,ARRIVED,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
